beta1,beta2,min_loss,final_loss,coupling_ratio_max,theoretical_regime,empirical_regime,stable_bound_b1,exist_bound_b1
0.823265306122449,0.11795918367346939,1.2574051328659583e-42,5.188953228532853e-13,1.5778651273028605e+49,III_signgd,II_spike,0.20127916346199196,0.2629252823644016
0.823265306122449,0.13755102040816325,1.7720416736609125e-40,1.7286551750210405e-12,1.1608177404072465e+46,III_signgd,II_spike,0.2258644406312193,0.2894275613209483
0.823265306122449,0.1571428571428571,5.2128591419782894e-36,9.1702631623197e-18,5.469216230846955e+37,III_signgd,I_stable,0.24958643848936826,0.3145459902001079
0.823265306122449,0.176734693877551,5.294109163652217e-38,2.6845112888727675e-13,8.560256732239498e+39,III_signgd,II_spike,0.27257835044093476,0.3385136086233395
0.823265306122449,0.1963265306122449,2.6773172469006897e-42,1.6113168350377303e-13,5.103988023594071e+44,III_signgd,II_spike,0.29494038580671944,0.3615029702725009
0.823265306122449,0.21591836734693876,1.0687701906971635e-42,5.754435852803551e-13,7.591441995927521e+44,III_signgd,II_spike,0.31675041368227413,0.38364628074541884
0.823265306122449,0.23551020408163262,1.775908179756552e-42,2.0992115265884522e-17,5.824619916587763e+45,III_signgd,II_spike,0.33807051609020067,0.40504761611013695
0.823265306122449,0.25510204081632654,1.920288897859794e-43,3.673622009606535e-23,1.850601552493278e+47,III_signgd,I_stable,0.35895123321356215,0.4257907359260144
0.823265306122449,0.2746938775510204,2.2496123767164227e-44,3.9394875697437716e-18,4.258482544787535e+46,III_signgd,I_stable,0.3794344287204513,0.4459442950811514
0.823265306122449,0.29428571428571426,8.362435263455423e-41,2.432160763480627e-15,1.465623180082561e+40,III_signgd,II_spike,0.39955529026532965,0.46556544382477766
0.823265306122449,0.31387755102040815,4.7762333656901815e-46,1.0123542408102018e-24,1.0419463732386602e+48,III_signgd,I_stable,0.41934376641984905,0.4847023882973251
0.823265306122449,0.33346938775510204,3.776875569101726e-43,3.859829540546988e-19,1.1784616798246998e+41,III_signgd,I_stable,0.4388256240669263,0.5033962576661685
0.823265306122449,0.35306122448979593,3.368856983214553e-55,1.2686928102116535e-20,6.563498602254498e+61,III_signgd,I_stable,0.45802324290480784,0.521682495210736
0.823265306122449,0.3726530612244898,1.2949948804607277e-43,1.3012235410671107e-17,4.526416202112092e+43,III_signgd,I_stable,0.4769562233715155,0.5395919143211331
0.823265306122449,0.39224489795918366,7.22776331805359e-48,4.271253689436703e-18,2.2483286156068097e+47,III_signgd,I_stable,0.49564185930152915,0.5571515134352752
0.823265306122449,0.41183673469387755,8.243607302447367e-46,3.7779498956310075e-19,6.332579276374871e+42,III_signgd,I_stable,0.5140955106577026,0.5743851141903371
0.823265306122449,0.43142857142857144,1.3007122558414854e-51,2.1486535226247756e-19,5.758111763167687e+53,III_signgd,I_stable,0.5323309012057498,0.5913138676923984
0.823265306122449,0.4510204081632653,9.122993642442884e-53,1.226770681125865e-20,3.234183677279005e+55,III_signgd,I_stable,0.5503603589627031,0.6079566608873909
0.823265306122449,0.47061224489795916,4.3916254817389334e-52,2.179986640928763e-21,2.072093842308894e+52,III_signgd,I_stable,0.5681950124246583,0.6243304462120175
0.823265306122449,0.49020408163265305,8.723106674714926e-46,5.17749453714799e-20,7.421975895573014e+41,III_signgd,I_stable,0.5858449522056745,0.6404505115873405
0.823265306122449,0.509795918367347,8.724899288036029e-58,2.5903784989392345e-21,6.988653925874192e+61,III_signgd,I_stable,0.6033193653210811,0.6563307034948636
0.823265306122449,0.5293877551020408,6.90593233826966e-50,9.387718896666408e-30,4.552622661819941e+46,III_signgd,I_stable,0.6206266476163069,0.6719836127708723
0.823265306122449,0.5489795918367347,2.4882456836305088e-39,4.731899686215899e-26,6.697951364531731e+28,III_signgd,I_stable,0.6377744985737119,0.6874207304936282
0.823265306122449,0.5685714285714285,1.8620565998148918e-54,4.527370232701331e-22,9.109239720277788e+53,III_signgd,I_stable,0.654770001788624,0.7026525796689959
0.823265306122449,0.5881632653061224,2.9043976656420236e-55,3.0339579204218994e-23,3.701314041738862e+55,III_signgd,I_stable,0.6716196936990277,0.7176888271731363
0.823265306122449,0.6077551020408163,3.6975042388318636e-51,1.113549362141952e-21,1.7735521148602213e+48,III_signgd,I_stable,0.6883296226168335,0.732538379468813
0.823265306122449,0.6273469387755102,1.3779210617546772e-54,5.693551367422389e-25,5.13575876420742e+52,III_signgd,I_stable,0.7049053996971941,0.7472094648927027
0.823265306122449,0.6469387755102041,7.508136719354454e-51,3.533288009704455e-22,1.64511266647056e+48,III_signgd,I_stable,0.7213522431638066,0.7617097047568138
0.823265306122449,0.666530612244898,6.116886066337525e-50,3.8984241915574344e-23,2.847870294030203e+45,III_signgd,I_stable,0.7376750168593522,0.776046175076077
0.823265306122449,0.6861224489795918,2.909838904307781e-54,3.4300207871189046e-24,4.11854630757404e+53,III_signgd,I_stable,0.753878263994344,0.7902254603961592
0.823265306122449,0.7057142857142857,7.691925396765085e-54,1.4188142132910138e-25,1.449671357295101e+51,III_signgd,I_stable,0.7699662368122037,0.8042537009284144
0.823265306122449,0.7253061224489796,1.7893924055445676e-56,3.72177808921312e-23,2.2662462194262662e+55,III_signgd,I_stable,0.785942922764163,0.8181366339862136
0.823265306122449,0.7448979591836734,1.063680355040959e-56,9.945902704056153e-28,1.3443036360099936e+49,II_spike,I_stable,0.8018120676876266,0.8318796305464131
0.823265306122449,0.7644897959183673,9.123422865000405e-144,1.8616957946390276e-25,9.073965267326256e+73,II_spike,I_stable,0.8175771964006852,0.845487727622176
0.823265306122449,0.7840816326530612,1.2297823729947537e-247,1.2297823729947537e-247,1.9482731418356332e+62,I_stable,I_stable,0.8332416310595315,0.8589656570217082
0.823265306122449,0.8036734693877551,1.2366949644875631e-247,1.2366949644875631e-247,1.3553477724034761e+62,I_stable,I_stable,0.8488085075715106,0.8723178709763119
0.823265306122449,0.823265306122449,1.2450195619077325e-247,1.2450195619077325e-247,1.0449332137549498e+62,I_stable,I_stable,0.8642807903120353,0.8855485650463302
0.823265306122449,0.8428571428571429,1.7014522229591626e-247,1.7014522229591626e-247,9.620331774233218e+61,I_stable,I_stable,0.8796612853567701,0.8986616986518081
0.823265306122449,0.8624489795918368,1.7196485305312252e-247,1.7196485305312252e-247,9.694775752341801e+61,I_stable,I_stable,0.8949526524098372,0.9116610135234937
0.823265306122449,0.8820408163265305,2.164242020213452e-247,2.164242020213452e-247,1.0443415677260111e+62,I_stable,I_stable,0.910157415583198,0.9245500503271527
0.823265306122449,0.9016326530612244,2.610344129911759e-247,2.610344129911759e-247,1.247375962768171e+62,I_stable,I_stable,0.9252779731608697,0.9373321636784746
0.823265306122449,0.9212244897959183,3.0855403439080745e-247,3.0855403439080745e-247,1.6803555020964865e+62,I_stable,I_stable,0.9403166064635249,0.95001053573586
0.823265306122449,0.9408163265306122,4.0332298504096e-247,4.0332298504096e-247,2.568693325581297e+62,I_stable,I_stable,0.9552754879136958,0.9625881885330734
0.823265306122449,0.9604081632653061,6.09827056037914e-247,6.09827056037914e-247,5.046271160551881e+62,I_stable,I_stable,0.9701566883887878,0.975067995192316
0.823265306122449,0.98,1.5005362152737194e-246,1.5005362152737194e-246,1.7757594074486096e+63,I_stable,I_stable,0.9849621839380145,0.9874526901400564
0.8428571428571429,0.02,1.76341520492187e-30,1.715644789502927e-05,3.3489213984819216e+30,III_signgd,II_spike,0.053182958969449884,0.08672488792828036
0.8428571428571429,0.03959183673469388,8.585259846785145e-37,1.4518427150653736e-11,1.1206733848585823e+39,III_signgd,II_spike,0.0887573316607622,0.13289343624648517
0.8428571428571429,0.05918367346938776,1.636201177571927e-33,5.8829920034540204e-09,9.146772741069914e+35,III_signgd,II_spike,0.11999176412600944,0.17085441221071906
0.8428571428571429,0.07877551020408163,7.698428118455166e-35,1.7811537286865055e-10,5.355992874743974e+36,III_signgd,II_spike,0.14869399108610135,0.20428878025677358
0.8428571428571429,0.09836734693877551,1.6180595249644495e-34,3.4055493944422547e-10,1.6591747127712527e+35,III_signgd,II_spike,0.17564598165422904,0.23471013804909577
0.8428571428571429,0.11795918367346939,2.1444766968860447e-37,2.3943252556704523e-10,6.465197720748995e+41,III_signgd,II_spike,0.20127916346199196,0.2629252823644016
0.8428571428571429,0.13755102040816325,9.748297753873198e-33,1.4964081053386384e-10,2.28800799632424e+32,III_signgd,II_spike,0.2258644406312193,0.2894275613209483
0.8428571428571429,0.1571428571428571,7.404580755333262e-49,8.035265190620698e-11,4.1132495079942705e+57,III_signgd,II_spike,0.24958643848936826,0.3145459902001079
0.8428571428571429,0.176734693877551,2.5939426983889926e-39,3.942983991245105e-12,6.832419282019272e+41,III_signgd,II_spike,0.27257835044093476,0.3385136086233395
0.8428571428571429,0.1963265306122449,1.4464472221770813e-40,2.3765036585316923e-13,5.295293916091659e+41,III_signgd,II_spike,0.29494038580671944,0.3615029702725009
0.8428571428571429,0.21591836734693876,1.3925711400079356e-39,7.545077339880764e-28,7.839653641951092e+40,III_signgd,I_stable,0.31675041368227413,0.38364628074541884
0.8428571428571429,0.23551020408163262,1.1131955706803371e-39,9.093631388064973e-15,8.071716040902395e+42,III_signgd,II_spike,0.33807051609020067,0.40504761611013695
0.8428571428571429,0.25510204081632654,1.011028741901899e-42,1.0932109059067206e-14,1.0955665789385847e+45,III_signgd,II_spike,0.35895123321356215,0.4257907359260144
0.8428571428571429,0.2746938775510204,3.395428144934165e-48,5.072823936168118e-15,1.1072588048914503e+53,III_signgd,II_spike,0.3794344287204513,0.4459442950811514
0.8428571428571429,0.29428571428571426,1.5232566223973157e-48,4.850439206287252e-16,1.0864842461708328e+53,III_signgd,II_spike,0.39955529026532965,0.46556544382477766
0.8428571428571429,0.31387755102040815,3.511014153400996e-43,3.6469994302578406e-18,1.6346480266823196e+44,III_signgd,I_stable,0.41934376641984905,0.4847023882973251
0.8428571428571429,0.33346938775510204,3.0138872455464545e-43,3.6049518829091416e-19,1.0412033986577439e+44,III_signgd,I_stable,0.4388256240669263,0.5033962576661685
0.8428571428571429,0.35306122448979593,3.2318786483919046e-44,5.0136399793847436e-17,9.389841824217305e+43,III_signgd,II_spike,0.45802324290480784,0.521682495210736
0.8428571428571429,0.3726530612244898,2.003826057943498e-50,2.2781615739563276e-18,2.585259722618741e+53,III_signgd,I_stable,0.4769562233715155,0.5395919143211331
0.8428571428571429,0.39224489795918366,3.5517709947321633e-45,1.4469793227552614e-30,6.09277101279523e+42,III_signgd,I_stable,0.49564185930152915,0.5571515134352752
0.8428571428571429,0.41183673469387755,2.933502444202554e-45,8.702777641052018e-17,6.230206988981975e+45,III_signgd,II_spike,0.5140955106577026,0.5743851141903371
0.8428571428571429,0.43142857142857144,1.1101206180654587e-56,7.513263698668956e-21,4.9992601233542605e+61,III_signgd,I_stable,0.5323309012057498,0.5913138676923984
0.8428571428571429,0.4510204081632653,1.2259841073012627e-48,7.609650683782093e-19,1.9391243539388236e+48,III_signgd,I_stable,0.5503603589627031,0.6079566608873909
0.8428571428571429,0.47061224489795916,4.774523502955687e-38,1.1471572828363414e-21,2.5032286917815033e+30,III_signgd,I_stable,0.5681950124246583,0.6243304462120175
0.8428571428571429,0.49020408163265305,1.9238460693571373e-39,9.535869128553845e-21,4.657211712212556e+32,III_signgd,I_stable,0.5858449522056745,0.6404505115873405
0.8428571428571429,0.509795918367347,1.0100675079527709e-54,5.96725502014228e-22,1.7921001384912177e+56,III_signgd,I_stable,0.6033193653210811,0.6563307034948636
0.8428571428571429,0.5293877551020408,3.111382789471465e-39,3.866899903048394e-22,1.6181402051717116e+32,III_signgd,I_stable,0.6206266476163069,0.6719836127708723
0.8428571428571429,0.5489795918367347,2.92852856386074e-38,2.9200073012464694e-22,5.255811316013267e+28,III_signgd,I_stable,0.6377744985737119,0.6874207304936282
0.8428571428571429,0.5685714285714285,4.5488046931813554e-32,1.82405928329092e-21,2.504137890851411e+18,III_signgd,I_stable,0.654770001788624,0.7026525796689959
0.8428571428571429,0.5881632653061224,4.1329731132805326e-58,1.197272872292476e-22,7.104070354874864e+59,III_signgd,I_stable,0.6716196936990277,0.7176888271731363
0.8428571428571429,0.6077551020408163,3.3077298179695843e-53,1.5968623136125769e-27,1.743761261190002e+51,III_signgd,I_stable,0.6883296226168335,0.732538379468813
0.8428571428571429,0.6273469387755102,1.8512638687758274e-55,4.431533714099483e-23,2.755524415789256e+55,III_signgd,I_stable,0.7049053996971941,0.7472094648927027
0.8428571428571429,0.6469387755102041,1.0082468646363896e-50,6.126268605606843e-22,1.1643707326323e+47,III_signgd,I_stable,0.7213522431638066,0.7617097047568138
0.8428571428571429,0.666530612244898,1.4359926792327782e-51,1.3528608354865362e-22,4.24450714287641e+48,III_signgd,I_stable,0.7376750168593522,0.776046175076077
0.8428571428571429,0.6861224489795918,1.4914096576141417e-53,2.3932085777693296e-25,2.0753241744579945e+51,III_signgd,I_stable,0.753878263994344,0.7902254603961592
0.8428571428571429,0.7057142857142857,4.9092846522573994e-48,1.0527164652840317e-23,3.183866821902845e+42,III_signgd,I_stable,0.7699662368122037,0.8042537009284144
0.8428571428571429,0.7253061224489796,1.209667661291269e-51,9.336103667962264e-22,1.305398700743115e+47,III_signgd,I_stable,0.785942922764163,0.8181366339862136
0.8428571428571429,0.7448979591836734,1.0003080431139483e-50,1.0202296789660856e-23,8.094294172497304e+44,III_signgd,I_stable,0.8018120676876266,0.8318796305464131
0.8428571428571429,0.7644897959183673,1.8958879017788527e-62,3.232451861302706e-23,2.4912956232641586e+60,II_spike,I_stable,0.8175771964006852,0.845487727622176
0.8428571428571429,0.7840816326530612,3.174863094747105e-73,1.654859573554871e-30,7.815672912269502e+49,II_spike,I_stable,0.8332416310595315,0.8589656570217082
0.8428571428571429,0.8036734693877551,1.2356104873352101e-247,1.2356104873352101e-247,2.859927894130821e+62,I_stable,I_stable,0.8488085075715106,0.8723178709763119
0.8428571428571429,0.823265306122449,1.2442452132199069e-247,1.2442452132199069e-247,1.8408917540032018e+62,I_stable,I_stable,0.8642807903120353,0.8855485650463302
0.8428571428571429,0.8428571428571429,1.7006483065216516e-247,1.7006483065216516e-247,1.378147876945945e+62,I_stable,I_stable,0.8796612853567701,0.8986616986518081
0.8428571428571429,0.8624489795918368,1.7189636121244272e-247,1.7189636121244272e-247,1.2555000677896483e+62,I_stable,I_stable,0.8949526524098372,0.9116610135234937
0.8428571428571429,0.8820408163265305,2.163468421115969e-247,2.163468421115969e-247,1.3005084935763156e+62,I_stable,I_stable,0.910157415583198,0.9245500503271527
0.8428571428571429,0.9016326530612244,2.6094691540269493e-247,2.6094691540269493e-247,1.4655922883896158e+62,I_stable,I_stable,0.9252779731608697,0.9373321636784746
0.8428571428571429,0.9212244897959183,3.084593458711335e-247,3.084593458711335e-247,1.8444689024089903e+62,I_stable,I_stable,0.9403166064635249,0.95001053573586
0.8428571428571429,0.9408163265306122,4.03207252054767e-247,4.03207252054767e-247,2.7652466522826856e+62,I_stable,I_stable,0.9552754879136958,0.9625881885330734
0.8428571428571429,0.9604081632653061,6.096713689815377e-247,6.096713689815377e-247,5.248099616207321e+62,I_stable,I_stable,0.9701566883887878,0.975067995192316
0.8428571428571429,0.98,1.50017739547445e-246,1.50017739547445e-246,1.8065945073878156e+63,I_stable,I_stable,0.9849621839380145,0.9874526901400564
0.8624489795918368,0.02,3.8967656244539266e-28,6.206439015472239e-08,1.9136496910985872e+28,III_signgd,II_spike,0.053182958969449884,0.08672488792828036
0.8624489795918368,0.03959183673469388,7.028886484501136e-32,4.181956610521844e-07,3.8304354191625386e+33,III_signgd,II_spike,0.0887573316607622,0.13289343624648517
0.8624489795918368,0.05918367346938776,2.7290572424278704e-30,2.3936939348481542e-08,1.6822633398280782e+31,III_signgd,II_spike,0.11999176412600944,0.17085441221071906
0.8624489795918368,0.07877551020408163,1.5026902080704634e-36,3.9266014926824035e-09,5.3185150653280496e+42,III_signgd,II_spike,0.14869399108610135,0.20428878025677358
0.8624489795918368,0.09836734693877551,2.8344361007268265e-37,2.0285140140033384e-08,6.636005797997064e+42,III_signgd,II_spike,0.17564598165422904,0.23471013804909577
0.8624489795918368,0.11795918367346939,1.3478902842152473e-35,4.933450858206279e-09,6.468193258372226e+37,III_signgd,II_spike,0.20127916346199196,0.2629252823644016
0.8624489795918368,0.13755102040816325,1.8788886483381905e-33,6.853665468321341e-10,3.062758307820251e+35,III_signgd,II_spike,0.2258644406312193,0.2894275613209483
0.8624489795918368,0.1571428571428571,1.590097250639444e-41,1.9843093395863918e-10,3.751879478125388e+44,III_signgd,II_spike,0.24958643848936826,0.3145459902001079
0.8624489795918368,0.176734693877551,5.6406928676492156e-42,8.214566808880223e-13,8.216277572639814e+47,III_signgd,II_spike,0.27257835044093476,0.3385136086233395
0.8624489795918368,0.1963265306122449,1.7849723917527986e-44,2.3720929365642562e-11,9.604776552274114e+49,III_signgd,II_spike,0.29494038580671944,0.3615029702725009
0.8624489795918368,0.21591836734693876,2.0634330966081666e-40,3.449150447725532e-17,6.668195827430661e+43,III_signgd,II_spike,0.31675041368227413,0.38364628074541884
0.8624489795918368,0.23551020408163262,9.907426366584928e-38,3.493863968367394e-12,2.2278142856691936e+38,III_signgd,II_spike,0.33807051609020067,0.40504761611013695
0.8624489795918368,0.25510204081632654,7.675737415349923e-41,9.19242339863843e-13,8.858168251340323e+41,III_signgd,II_spike,0.35895123321356215,0.4257907359260144
0.8624489795918368,0.2746938775510204,7.00940843814987e-42,3.097093966498338e-14,2.828102994885222e+43,III_signgd,II_spike,0.3794344287204513,0.4459442950811514
0.8624489795918368,0.29428571428571426,1.055104567841399e-40,5.905909909594239e-15,6.983560685540041e+40,III_signgd,II_spike,0.39955529026532965,0.46556544382477766
0.8624489795918368,0.31387755102040815,1.812256200025811e-38,1.2803426088459004e-15,4.483304456574959e+37,III_signgd,II_spike,0.41934376641984905,0.4847023882973251
0.8624489795918368,0.33346938775510204,8.306200063862655e-44,1.674079559821293e-15,1.4723991572544797e+45,III_signgd,II_spike,0.4388256240669263,0.5033962576661685
0.8624489795918368,0.35306122448979593,1.57353798815057e-48,2.492481971246039e-16,5.835130875261318e+52,III_signgd,II_spike,0.45802324290480784,0.521682495210736
0.8624489795918368,0.3726530612244898,9.802896674985509e-51,1.58379069958481e-21,2.852514809752284e+54,III_signgd,I_stable,0.4769562233715155,0.5395919143211331
0.8624489795918368,0.39224489795918366,2.9326309712096213e-44,7.738795729621808e-17,9.693518678838735e+43,III_signgd,II_spike,0.49564185930152915,0.5571515134352752
0.8624489795918368,0.41183673469387755,3.838077167608913e-45,9.254326614985695e-18,6.138788750716057e+43,III_signgd,I_stable,0.5140955106577026,0.5743851141903371
0.8624489795918368,0.43142857142857144,2.7391119101222714e-46,1.3198009567967886e-20,4.4282829458786536e+45,III_signgd,I_stable,0.5323309012057498,0.5913138676923984
0.8624489795918368,0.4510204081632653,5.307810884482775e-48,5.995532115560753e-19,4.372325839471302e+49,III_signgd,I_stable,0.5503603589627031,0.6079566608873909
0.8624489795918368,0.47061224489795916,1.9960672751187543e-53,3.757586442239944e-20,1.1299420671648118e+57,III_signgd,I_stable,0.5681950124246583,0.6243304462120175
0.8624489795918368,0.49020408163265305,4.730811863310038e-31,3.529519426835855e-21,5.129267394273041e+19,III_signgd,I_stable,0.5858449522056745,0.6404505115873405
0.8624489795918368,0.509795918367347,6.293807557687275e-45,3.063442056614101e-25,1.7051698413538085e+41,III_signgd,I_stable,0.6033193653210811,0.6563307034948636
0.8624489795918368,0.5293877551020408,2.1212313048051547e-55,1.2242343652546873e-34,3.6450682250181305e+58,III_signgd,I_stable,0.6206266476163069,0.6719836127708723
0.8624489795918368,0.5489795918367347,1.4108983600257477e-48,4.804790716834092e-22,9.016004811564393e+46,III_signgd,I_stable,0.6377744985737119,0.6874207304936282
0.8624489795918368,0.5685714285714285,2.0677758571892823e-52,1.6933718258319282e-22,5.925211828028124e+51,III_signgd,I_stable,0.654770001788624,0.7026525796689959
0.8624489795918368,0.5881632653061224,1.8343733378544685e-46,8.780332810443183e-21,5.851878078358892e+41,III_signgd,I_stable,0.6716196936990277,0.7176888271731363
0.8624489795918368,0.6077551020408163,1.8567115178741493e-35,2.2334181442016854e-22,2.353770152231962e+27,III_signgd,I_stable,0.6883296226168335,0.732538379468813
0.8624489795918368,0.6273469387755102,6.267310043917426e-39,4.501200393707077e-21,7.932556271335875e+28,III_signgd,I_stable,0.7049053996971941,0.7472094648927027
0.8624489795918368,0.6469387755102041,1.8425217862146748e-56,3.652655767474752e-23,4.775658293590893e+56,III_signgd,I_stable,0.7213522431638066,0.7617097047568138
0.8624489795918368,0.666530612244898,6.298259865892893e-53,7.360035683919822e-23,8.229732350929552e+50,III_signgd,I_stable,0.7376750168593522,0.776046175076077
0.8624489795918368,0.6861224489795918,6.240663879951948e-55,9.767306159123673e-25,1.933125448582472e+53,III_signgd,I_stable,0.753878263994344,0.7902254603961592
0.8624489795918368,0.7057142857142857,4.861931524507421e-52,6.357301383486454e-25,3.1048587588179914e+48,III_signgd,I_stable,0.7699662368122037,0.8042537009284144
0.8624489795918368,0.7253061224489796,7.71397045184009e-52,3.8293203008088654e-25,4.489783817320047e+47,III_signgd,I_stable,0.785942922764163,0.8181366339862136
0.8624489795918368,0.7448979591836734,4.469978690347986e-53,1.5691512512321758e-24,7.114497439794292e+48,III_signgd,I_stable,0.8018120676876266,0.8318796305464131
0.8624489795918368,0.7644897959183673,9.541941414960616e-56,5.956048400127658e-27,3.470692603396824e+51,III_signgd,I_stable,0.8175771964006852,0.845487727622176
0.8624489795918368,0.7840816326530612,2.848305162468493e-62,1.5279102358755532e-22,6.747616559872642e+63,III_signgd,I_stable,0.8332416310595315,0.8589656570217082
0.8624489795918368,0.8036734693877551,4.253285669455775e-62,1.1448785012380863e-21,1.3935093372902826e+52,II_spike,I_stable,0.8488085075715106,0.8723178709763119
0.8624489795918368,0.823265306122449,1.2428924641708319e-247,1.2428924641708319e-247,4.595795066973762e+62,I_stable,I_stable,0.8642807903120353,0.8855485650463302
0.8624489795918368,0.8428571428571429,1.6994091780112967e-247,1.6994091780112967e-247,2.5802970657090773e+62,I_stable,I_stable,0.8796612853567701,0.8986616986518081
0.8624489795918368,0.8624489795918368,1.7179177275474316e-247,1.7179177275474316e-247,1.8837771918967874e+62,I_stable,I_stable,0.8949526524098372,0.9116610135234937
0.8624489795918368,0.8820408163265305,2.1624242002409942e-247,2.1624242002409942e-247,1.7011388855056167e+62,I_stable,I_stable,0.910157415583198,0.9245500503271527
0.8624489795918368,0.9016326530612244,2.608337175675747e-247,2.608337175675747e-247,1.7923377363821298e+62,I_stable,I_stable,0.9252779731608697,0.9373321636784746
0.8624489795918368,0.9212244897959183,3.0833670211152704e-247,3.0833670211152704e-247,2.098735105245109e+62,I_stable,I_stable,0.9403166064635249,0.95001053573586
0.8624489795918368,0.9408163265306122,4.030644558993781e-247,4.030644558993781e-247,3.0214075625191306e+62,I_stable,I_stable,0.9552754879136958,0.9625881885330734
0.8624489795918368,0.9604081632653061,6.094731944216473e-247,6.094731944216473e-247,5.585867228876108e+62,I_stable,I_stable,0.9701566883887878,0.975067995192316
0.8624489795918368,0.98,1.4996870816875932e-246,1.4996870816875932e-246,1.850276753462448e+63,I_stable,I_stable,0.9849621839380145,0.9874526901400564
0.8820408163265305,0.02,8.544632895254067e-31,1.6209647931516123e-08,1.3508274033994766e+32,III_signgd,II_spike,0.053182958969449884,0.08672488792828036
0.8820408163265305,0.03959183673469388,1.046485956689416e-33,3.267752010413102e-09,2.913501028819654e+37,III_signgd,II_spike,0.0887573316607622,0.13289343624648517
0.8820408163265305,0.05918367346938776,2.8857965824114253e-33,8.494589096657483e-07,5.650205769731816e+37,III_signgd,II_spike,0.11999176412600944,0.17085441221071906
0.8820408163265305,0.07877551020408163,4.682505436242995e-33,1.0494061781060308e-10,2.271657835537969e+35,III_signgd,II_spike,0.14869399108610135,0.20428878025677358
0.8820408163265305,0.09836734693877551,6.808841739094748e-31,7.456316965822225e-10,8.60439882603681e+29,III_signgd,II_spike,0.17564598165422904,0.23471013804909577
0.8820408163265305,0.11795918367346939,9.201343016698226e-37,1.1808764773168579e-10,4.7657589644139044e+38,III_signgd,II_spike,0.20127916346199196,0.2629252823644016
0.8820408163265305,0.13755102040816325,4.1424724770901163e-35,6.100130925666847e-11,2.4089560015720145e+38,III_signgd,II_spike,0.2258644406312193,0.2894275613209483
0.8820408163265305,0.1571428571428571,2.45577424066055e-36,4.3008307020355754e-09,1.5616676150137436e+38,III_signgd,II_spike,0.24958643848936826,0.3145459902001079
0.8820408163265305,0.176734693877551,1.999391787033934e-37,1.285327660263232e-10,1.192960504401525e+41,III_signgd,II_spike,0.27257835044093476,0.3385136086233395
0.8820408163265305,0.1963265306122449,5.285624447656504e-41,2.1414732937752418e-12,1.4153450251627345e+45,III_signgd,II_spike,0.29494038580671944,0.3615029702725009
0.8820408163265305,0.21591836734693876,1.2612118713600908e-42,7.400179728207284e-13,1.2335568053542599e+49,III_signgd,II_spike,0.31675041368227413,0.38364628074541884
0.8820408163265305,0.23551020408163262,9.350398095665895e-37,1.8236253791371695e-13,1.083836040644334e+38,III_signgd,II_spike,0.33807051609020067,0.40504761611013695
0.8820408163265305,0.25510204081632654,1.223231570752261e-39,1.3218327373498941e-13,2.2221858791508986e+41,III_signgd,II_spike,0.35895123321356215,0.4257907359260144
0.8820408163265305,0.2746938775510204,1.2924765068443592e-45,5.097548450806622e-19,1.0236385546516775e+51,III_signgd,I_stable,0.3794344287204513,0.4459442950811514
0.8820408163265305,0.29428571428571426,5.739159576595401e-40,1.3799129209333653e-13,1.0707396948807597e+41,III_signgd,II_spike,0.39955529026532965,0.46556544382477766
0.8820408163265305,0.31387755102040815,4.752156410368554e-41,2.211000955964062e-16,1.3535759527723892e+41,III_signgd,II_spike,0.41934376641984905,0.4847023882973251
0.8820408163265305,0.33346938775510204,1.1492092921442967e-45,5.526906921447918e-15,6.114764319713654e+47,III_signgd,II_spike,0.4388256240669263,0.5033962576661685
0.8820408163265305,0.35306122448979593,6.30234164267843e-44,2.6310175838820373e-15,2.601023619469533e+45,III_signgd,II_spike,0.45802324290480784,0.521682495210736
0.8820408163265305,0.3726530612244898,4.970344620717018e-47,1.720273112825588e-16,4.1375777905087085e+50,III_signgd,II_spike,0.4769562233715155,0.5395919143211331
0.8820408163265305,0.39224489795918366,1.5313153358015946e-55,1.1476124743920383e-18,4.22030584371067e+64,III_signgd,I_stable,0.49564185930152915,0.5571515134352752
0.8820408163265305,0.41183673469387755,2.2771982901100233e-41,5.51984250737927e-18,2.945510141189668e+38,III_signgd,I_stable,0.5140955106577026,0.5743851141903371
0.8820408163265305,0.43142857142857144,1.892972326253237e-44,1.7759765145233977e-17,2.2115851910941927e+43,III_signgd,II_spike,0.5323309012057498,0.5913138676923984
0.8820408163265305,0.4510204081632653,7.98224189504987e-44,2.4083923023281893e-18,2.194684164967712e+44,III_signgd,I_stable,0.5503603589627031,0.6079566608873909
0.8820408163265305,0.47061224489795916,1.6635056436837992e-50,5.997275140709992e-18,1.4580389037825376e+53,III_signgd,I_stable,0.5681950124246583,0.6243304462120175
0.8820408163265305,0.49020408163265305,3.586318381135017e-60,2.1109297427222265e-20,8.510886375746991e+68,III_signgd,I_stable,0.5858449522056745,0.6404505115873405
0.8820408163265305,0.509795918367347,5.094755406288241e-41,4.28295783369717e-25,6.175220669059803e+36,III_signgd,I_stable,0.6033193653210811,0.6563307034948636
0.8820408163265305,0.5293877551020408,4.907982789881094e-33,4.700628746700721e-19,4.669814104748652e+36,III_signgd,I_stable,0.6206266476163069,0.6719836127708723
0.8820408163265305,0.5489795918367347,1.0075645573516599e-49,1.554839489188836e-21,5.015142145872585e+49,III_signgd,I_stable,0.6377744985737119,0.6874207304936282
